"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.149846250E0,1.841257146E-2,1.269459206E-1,1.492063254E-1,1.967658941E-1
2.159884250E0,4.664235761E-2,1.109741780E-1,1.823050743E-1,2.184626234E-1
2.169922250E0,9.414495941E-2,1.039096086E-1,1.706357861E-1,2.208552730E-1
2.179960250E0,1.518907364E-1,6.039325923E-2,2.143407995E-1,2.695554115E-1
2.189997250E0,1.666792859E-1,2.852977116E-2,1.923190159E-1,2.560908746E-1
2.200035250E0,1.347583854E-1,-2.950687744E-3,1.853988361E-1,2.292187982E-1
2.210073250E0,8.675128313E-2,-6.177660082E-2,1.997192520E-1,2.263402597E-1
2.220110250E0,-2.464528307E-3,-7.557348987E-2,1.562481272E-1,1.735825554E-1
2.230148250E0,-8.720948556E-2,-9.919282414E-2,1.624654716E-1,2.093794169E-1
2.240186250E0,-1.317548535E-1,-1.183609472E-1,1.077559984E-1,2.073162088E-1
2.250223250E0,-1.683263917E-1,-1.004591666E-1,4.376699388E-2,2.008516070E-1
2.260261250E0,-2.376916369E-1,-1.215879524E-1,3.770810902E-2,2.696346527E-1
2.270299250E0,-2.787675046E-1,-1.105299906E-1,-3.765080631E-2,3.022346500E-1
2.280337250E0,-2.804162001E-1,-9.288682133E-2,-6.045202374E-2,3.015222281E-1
2.290374250E0,-2.743332686E-1,-1.045715316E-1,-9.266784310E-2,3.078656795E-1
2.300412250E0,-2.353644633E-1,-1.057458353E-1,-1.571971303E-1,3.021416060E-1
2.310450250E0,-2.107504080E-1,-8.842481107E-2,-1.468615919E-1,2.716670920E-1
2.320487250E0,-1.676595533E-1,-7.753532209E-2,-1.784184301E-1,2.568162537E-1
2.330525250E0,-1.426893660E-1,-5.511095770E-2,-1.837563533E-1,2.390896698E-1
2.340563792E0,-9.257173863E-2,-5.120441465E-2,-1.541975087E-1,1.869981031E-1
2.350600792E0,-6.213992304E-2,4.510341156E-3,-1.780623347E-1,1.886475768E-1
2.360638792E0,-3.412868571E-2,2.330502816E-2,-1.477234715E-1,1.533952919E-1
2.370676792E0,-1.393780238E-2,4.675676661E-2,-1.371376723E-1,1.455582314E-1
2.380713792E0,1.388425925E-3,7.082675675E-2,-1.430176324E-1,1.596007530E-1
2.390751792E0,-1.909458064E-2,6.762725171E-2,-8.080267310E-2,1.070846402E-1
2.400789792E0,-1.370040086E-2,9.445599474E-2,-8.252877116E-2,1.261769947E-1
2.410827792E0,-3.353174438E-2,8.908868931E-2,-6.063328743E-2,1.128608346E-1
2.420864792E0,-3.923029914E-2,5.621436384E-2,-2.784794927E-2,7.399040039E-2
2.430902792E0,-4.839642181E-2,6.712130310E-2,-3.371972322E-2,8.935604461E-2
2.440940792E0,-5.693472253E-2,4.104515154E-2,4.835647345E-3,7.035375313E-2
2.450977792E0,-4.515948545E-2,5.505146228E-2,-3.312856972E-2,7.853371732E-2
2.461015792E0,-2.918216054E-2,3.449930325E-2,-1.931393802E-2,4.914090578E-2
2.471053792E0,1.351315292E-2,7.630525064E-3,-1.672829926E-2,2.281811146E-2
2.481090792E0,3.916124718E-2,2.242081951E-2,-6.128642142E-2,7.610730503E-2
2.491128792E0,5.892290376E-2,1.785147630E-2,-5.987139523E-2,8.587879692E-2
2.501166792E0,9.808590967E-2,1.266896116E-2,-9.555285931E-2,1.375198065E-1
2.511203792E0,1.100686818E-1,1.656106889E-2,-1.157877338E-1,1.606119018E-1
2.521241792E0,1.384663424E-1,3.089266755E-2,-9.393551946E-2,1.701504238E-1
2.531279792E0,1.585027405E-1,5.145787317E-2,-1.284931487E-1,2.104317483E-1
2.541317792E0,1.525278911E-1,4.358068697E-2,-8.280300558E-2,1.789423694E-1
2.551354792E0,1.493855060E-1,4.808477892E-2,-7.227743268E-2,1.727778998E-1
2.561392792E0,1.344180866E-1,7.567024302E-2,-6.428195000E-2,1.671118691E-1
2.571430792E0,1.183324512E-1,5.444468575E-2,-2.334325433E-2,1.323317813E-1
2.581467792E0,9.296713832E-2,4.453604892E-2,-1.682653248E-2,1.044484593E-1
2.591505792E0,7.538287978E-2,3.881069290E-2,3.320633769E-3,8.485207749E-2
2.601543792E0,3.953326257E-2,4.424758019E-2,5.235772312E-2,7.913316860E-2
2.611580792E0,2.622310397E-2,5.581434119E-2,4.824946940E-2,7.830008405E-2
2.621618792E0,-3.682147013E-4,3.399295265E-2,9.831391454E-2,1.040253921E-1
