"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.036300625E0,4.325142934E-2,1.318847969E0,-4.973290801E-2,1.320493852E0
1.046338625E0,-2.583913833E-2,1.571375764E0,-1.254987895E-1,1.576591069E0
1.056376625E0,-1.040181658E-1,1.888439279E0,-3.135271186E-1,1.917112919E0
1.066414625E0,-1.485540046E-1,2.098719187E0,-3.029278708E-1,2.125665969E0
1.076452625E0,-2.268396432E-1,2.305631538E0,-4.297329283E-1,2.356281690E0
1.086490625E0,-2.707482676E-1,2.454872215E0,-4.478622204E-1,2.510036411E0
1.096528625E0,-3.077722158E-1,2.534934339E0,-4.127841890E-1,2.586698016E0
1.106566625E0,-3.634680778E-1,2.611134376E0,-4.265806943E-1,2.670599719E0
1.116604625E0,-3.830257351E-1,2.573872702E0,-2.938687795E-1,2.618757006E0
1.126642625E0,-3.900416630E-1,2.523438128E0,-2.648969954E-1,2.567107887E0
1.136680625E0,-3.852356172E-1,2.406680780E0,-1.423668373E-1,2.441472337E0
1.146718625E0,-3.874054458E-1,2.225571315E0,-8.666041374E-2,2.260699158E0
1.156756625E0,-3.695534579E-1,2.019265320E0,2.141542733E-2,2.052915199E0
1.166794625E0,-3.407472961E-1,1.770246585E0,6.509354353E-2,1.803917643E0
1.176832625E0,-3.015490973E-1,1.447722064E0,1.296549904E-1,1.484466722E0
1.186870625E0,-2.577699339E-1,1.136316827E0,1.292696589E-1,1.172336093E0
1.196908625E0,-2.281633797E-1,7.599754091E-1,1.126933873E-1,8.014492809E-1
1.206946625E0,-1.734391605E-1,3.656802257E-1,8.466943681E-2,4.134877064E-1
1.216984625E0,-1.237097974E-1,-1.928408068E-2,-1.261419833E-2,1.258376245E-1
1.227022625E0,-8.729980677E-2,-4.339736580E-1,-4.941423476E-2,4.454168370E-1
1.237060625E0,-5.742336703E-2,-8.008071738E-1,-1.848813576E-1,8.238754087E-1
1.247098625E0,-3.218908662E-2,-1.207170316E0,-2.172743475E-1,1.226989996E0
1.257136625E0,-1.124141827E-2,-1.501872689E0,-3.329971772E-1,1.538387163E0
1.267174625E0,-4.510962423E-3,-1.848323871E0,-3.793837237E-1,1.886863400E0
1.277212625E0,1.567540758E-2,-2.101522488E0,-4.122713882E-1,2.141637267E0
1.287250625E0,2.772904979E-3,-2.313811500E0,-4.181583649E-1,2.351294912E0
1.297288625E0,2.259651921E-2,-2.490174195E0,-3.796410012E-1,2.519048514E0
1.307326625E0,2.009903636E-2,-2.595265033E0,-3.501026219E-1,2.618850207E0
1.317364625E0,1.230856254E-2,-2.665963717E0,-2.494088906E-1,2.677633066E0
1.327402625E0,1.507468840E-2,-2.633212000E0,-1.767660069E-1,2.639181484E0
1.337440625E0,1.518733867E-2,-2.568159680E0,-2.229075551E-2,2.568301321E0
1.347477625E0,1.745624106E-2,-2.453998641E0,7.524664879E-2,2.455214066E0
1.357515625E0,2.353107786E-2,-2.261227490E0,2.170176548E-1,2.271739451E0
1.367553625E0,5.075298219E-2,-2.037629817E0,2.955346513E-1,2.059575652E0
1.377591625E0,6.514143588E-2,-1.760773950E0,3.810080802E-1,1.802702268E0
1.387629625E0,9.509483960E-2,-1.455897056E0,4.269122314E-1,1.520175424E0
1.397667625E0,1.323312245E-1,-1.103039518E0,4.374915987E-1,1.193987701E0
1.407705625E0,1.669309354E-1,-7.289525679E-1,4.362818098E-1,8.657826523E-1
1.417743625E0,2.201301459E-1,-3.242612178E-1,3.652281994E-1,5.357184486E-1
1.427781625E0,2.489135583E-1,5.800315501E-2,2.907726789E-1,3.871318590E-1
1.437819625E0,2.929027099E-1,4.715739224E-1,2.008775854E-1,5.903607084E-1
1.447857625E0,2.846034643E-1,8.382560319E-1,9.200710773E-2,8.900211317E-1
1.457895625E0,3.029567414E-1,1.183497717E0,5.506264508E-2,1.222898822E0
1.467933875E0,2.808654673E-1,1.505323862E0,-5.286701560E-2,1.532214170E0
1.477971875E0,2.742305769E-1,1.808358883E0,-7.889706552E-2,1.830734554E0
1.488009875E0,2.415016095E-1,2.035775811E0,-1.485233706E-1,2.055423404E0
1.498047875E0,2.062558544E-1,2.264775726E0,-2.023306185E-1,2.283131237E0
1.508085875E0,1.438845460E-1,2.398401122E0,-1.789224601E-1,2.409365882E0
1.518123875E0,9.786006097E-2,2.524773340E0,-1.924447310E-1,2.533987368E0
1.528161875E0,6.575413272E-3,2.573774176E0,-1.959559840E-1,2.581231391E0
1.538199875E0,-4.725883230E-2,2.560500997E0,-1.580712891E-1,2.565810843E0
1.548237875E0,-1.324148580E-1,2.496478663E0,-1.382808030E-1,2.503809296E0
1.558275875E0,-1.792623295E-1,2.373834338E0,-7.723996460E-2,2.381846019E0
1.568313875E0,-2.500371922E-1,2.206650894E0,-4.855527878E-2,2.221302407E0
1.578351875E0,-3.046707065E-1,1.982694203E0,6.326687336E-3,2.005976213E0
1.588389875E0,-3.156282424E-1,1.720603724E0,-6.439538598E-3,1.749325536E0
1.598427875E0,-3.570068314E-1,1.433924535E0,-1.366845131E-2,1.477761915E0
1.608465875E0,-3.499786975E-1,1.098460783E0,-2.406070769E-2,1.153117556E0
1.618503875E0,-3.501670875E-1,7.506835987E-1,-7.626406431E-2,8.318407673E-1
1.628541875E0,-3.414920487E-1,3.921611325E-1,-1.183646017E-1,5.333079336E-1
1.638579875E0,-3.043816347E-1,1.818601012E-2,-1.742101890E-1,3.511810081E-1
1.648617875E0,-2.866846711E-1,-3.487024330E-1,-2.396469641E-1,5.110891848E-1
1.658655875E0,-2.458021453E-1,-7.140644605E-1,-2.672674567E-1,8.010859141E-1
1.668693875E0,-2.070781556E-1,-1.056560001E0,-3.217670149E-1,1.123714559E0
1.678730875E0,-1.693621894E-1,-1.384706474E0,-3.093077677E-1,1.428904079E0
1.688768875E0,-1.369921315E-1,-1.670835148E0,-3.354214329E-1,1.709667943E0
1.698806875E0,-1.024099987E-1,-1.905028707E0,-3.152117014E-1,1.933644383E0
1.708844875E0,-7.904156484E-2,-2.120882035E0,-3.025390309E-1,2.143809236E0
1.718882875E0,-4.048977569E-2,-2.269330707E0,-2.680217475E-1,2.285462084E0
1.728920875E0,-5.280046698E-2,-2.387347400E0,-1.746569163E-1,2.394310033E0
1.738958875E0,-2.804704696E-2,-2.443175884E0,-1.285510361E-1,2.446716249E0
1.748996875E0,-1.845364815E-2,-2.470891832E0,-1.158859670E-2,2.470987916E0
1.759034875E0,-1.990975102E-2,-2.433581772E0,4.525394082E-2,2.434083926E0
1.769072875E0,-4.499147393E-2,-2.338464238E0,1.036483294E-1,2.341192474E0
1.779110875E0,-4.276892899E-2,-2.199003321E0,1.876997155E-1,2.207413865E0
1.789148875E0,-5.233677364E-2,-2.014234668E0,2.261761487E-1,2.027569009E0
1.799186875E0,-2.951097962E-2,-1.779144001E0,2.544328183E-1,1.797487228E0
1.809224875E0,-3.522744605E-2,-1.511668530E0,2.536492914E-1,1.533206013E0
1.819262875E0,-3.253682236E-2,-1.205190887E0,2.334278655E-1,1.228019661E0
1.829300875E0,-3.635011146E-2,-8.655799245E-1,1.984223396E-1,8.887752028E-1
1.839338875E0,-8.092062240E-3,-5.088442577E-1,1.315407175E-1,5.256338273E-1
1.849376875E0,3.805157812E-3,-1.145653003E-1,9.081135213E-2,1.462408593E-1
1.859414875E0,1.293787826E-2,2.485073413E-1,3.349168181E-2,2.510875945E-1
1.869452875E0,6.572075791E-2,6.343919080E-1,-4.169649482E-2,6.391485811E-1
1.879490875E0,7.037162410E-2,9.664833516E-1,-9.099436998E-3,9.690846372E-1
1.889528875E0,1.136121584E-1,1.329574101E0,-6.172028482E-2,1.335845952E0
1.899566875E0,1.237792057E-1,1.614740616E0,-6.321834147E-2,1.620711297E0
1.909604875E0,1.539908827E-1,1.882408607E0,-4.233793437E-2,1.889171209E0
