"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.906436792E0,-4.480927438E-2,-5.421083793E-2,-5.888407677E-2,9.172797020E-2
1.916474792E0,-3.451615945E-2,-3.120337799E-2,-7.961835712E-2,9.221767104E-2
1.926511792E0,-2.005546167E-2,-6.335844286E-3,-9.611824155E-2,9.839248358E-2
1.936549792E0,-4.489978310E-4,2.327109873E-2,-1.021494046E-1,1.047675832E-1
1.946587792E0,1.661840267E-2,4.842305928E-2,-1.008543074E-1,1.131041790E-1
1.956625792E0,3.586489707E-2,7.213424891E-2,-9.571490437E-2,1.251038913E-1
1.966662792E0,5.042386800E-2,9.032843262E-2,-8.409339935E-2,1.333172608E-1
1.976700792E0,6.317101419E-2,9.350590408E-2,-6.860960275E-2,1.320651685E-1
1.986738792E0,6.595987827E-2,8.914098144E-2,-4.882072285E-2,1.211622181E-1
1.996776792E0,6.373155117E-2,7.915018499E-2,-2.563906461E-2,1.048037405E-1
2.006813792E0,5.170497671E-2,6.596700847E-2,-2.431479283E-3,8.385083729E-2
2.016851792E0,4.038153961E-2,5.476105213E-2,1.979351044E-2,7.086059997E-2
2.026889792E0,2.241266146E-2,4.377018660E-2,4.259096831E-2,6.505495531E-2
2.036927792E0,1.354780514E-3,3.214708343E-2,6.075479463E-2,6.874893071E-2
2.046964792E0,-1.666869409E-2,2.067019045E-2,7.200159132E-2,7.674197867E-2
2.057002792E0,-3.522169217E-2,1.297004707E-2,8.023443073E-2,8.857964549E-2
2.067040792E0,-4.921687022E-2,1.207282860E-2,8.224804699E-2,9.660639078E-2
2.077078792E0,-5.924097449E-2,7.255881093E-3,7.929000258E-2,9.924235678E-2
2.087115792E0,-6.473028660E-2,8.754795417E-4,6.976946443E-2,9.517643949E-2
2.097153792E0,-6.425987929E-2,-5.069421139E-3,5.595395714E-2,8.535734554E-2
2.107191792E0,-5.971280113E-2,-6.356526632E-3,3.838295490E-2,7.126903448E-2
2.117229792E0,-4.886756837E-2,-2.327928320E-3,1.761686057E-2,5.199819483E-2
2.127266792E0,-3.621249273E-2,1.841782825E-3,-2.508915495E-3,3.634599635E-2
2.137304792E0,-2.019037679E-2,7.272816729E-3,-1.918525994E-2,2.878574955E-2
2.147342792E0,-2.558653941E-3,8.625170216E-3,-3.469071537E-2,3.583833149E-2
2.157380792E0,1.663680747E-2,1.340007782E-2,-4.686077684E-2,5.150027043E-2
2.167417792E0,3.270019963E-2,1.235851552E-2,-5.435011908E-2,6.462175645E-2
2.177455792E0,4.220488667E-2,1.237259433E-2,-6.106495485E-2,7.525464943E-2
2.187493792E0,4.417536035E-2,7.468649186E-3,-6.183221191E-2,7.635748564E-2
2.197531792E0,4.015684873E-2,4.550411832E-3,-5.757683516E-2,7.034465647E-2
2.207568792E0,2.559281886E-2,4.297145177E-3,-5.079589412E-2,5.704104393E-2
2.217606792E0,8.571413346E-4,5.138155539E-3,-3.901667148E-2,3.936287574E-2
2.227644792E0,-3.088853881E-2,6.759221666E-3,-2.747213282E-2,4.188683551E-2
2.237682792E0,-6.699997187E-2,8.440635167E-3,-1.249003410E-2,6.867489719E-2
2.247719792E0,-1.035015211E-1,8.773529902E-3,1.988627482E-4,1.038728994E-1
2.257757792E0,-1.381481439E-1,1.178320311E-2,1.178404968E-2,1.391496222E-1
2.267795792E0,-1.704485714E-1,2.128589526E-2,2.033306472E-2,1.729717849E-1
2.277833792E0,-1.951787025E-1,3.687745705E-2,2.609915100E-2,2.003393082E-1
2.287870792E0,-2.093765438E-1,5.913163349E-2,2.570553496E-2,2.190795784E-1
2.297908792E0,-2.168093026E-1,8.310377598E-2,2.408373170E-2,2.334363669E-1
2.307946792E0,-2.139301598E-1,1.021653488E-1,1.172586530E-2,2.373633664E-1
2.317984792E0,-2.024613619E-1,1.192990094E-1,-4.241787829E-3,2.350337199E-1
2.328021792E0,-1.846171170E-1,1.262322813E-1,-2.316780761E-2,2.248439816E-1
2.338059792E0,-1.609676480E-1,1.189316362E-1,-4.254581779E-2,2.046105188E-1
2.348097792E0,-1.400908530E-1,9.366808832E-2,-5.381684750E-2,1.769050902E-1
2.358135792E0,-1.210713610E-1,5.964361504E-2,-5.801171437E-2,1.469047115E-1
2.368172792E0,-1.016955301E-1,2.117159218E-2,-5.745378137E-2,1.187061673E-1
2.378210792E0,-9.258621931E-2,-1.379870158E-2,-4.639095813E-2,1.044736003E-1
2.388248792E0,-8.953104168E-2,-4.222261906E-2,-3.075766750E-2,1.036561194E-1
2.398286792E0,-9.510812908E-2,-5.895997956E-2,-1.288315188E-2,1.126401838E-1
