"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.991302583E0,3.287231550E-4,-6.900765141E-2,1.522129637E-1,1.671255526E-1
2.001340583E0,1.950562620E-2,-5.717235703E-2,1.375072163E-1,1.501911529E-1
2.011378583E0,2.633011258E-2,-4.243777558E-2,1.265425175E-1,1.360413480E-1
2.021416583E0,4.165275034E-2,-4.811335718E-2,1.068789160E-1,1.243903109E-1
2.031453667E0,5.310919083E-2,-3.014447976E-2,8.434608579E-2,1.041323101E-1
2.041491667E0,5.067822006E-2,-2.619187161E-3,6.642436981E-2,8.359030467E-2
2.051528667E0,4.494498856E-2,-3.112728707E-3,2.840811253E-2,5.326126110E-2
2.061566667E0,4.640310142E-2,-8.973283321E-4,2.987400949E-2,5.519519420E-2
2.071604667E0,5.159583092E-2,1.660994796E-2,7.206693292E-3,5.468049531E-2
2.081642667E0,3.527392228E-2,3.181174021E-2,-1.503553033E-2,4.982272153E-2
2.091680667E0,1.729928900E-2,2.787068032E-2,-1.618567765E-2,3.657890625E-2
2.101718667E0,3.990203915E-3,4.966683447E-2,-2.198553085E-2,5.446172730E-2
2.111756667E0,-1.017733009E-2,5.236782784E-2,-2.089093208E-2,5.729222009E-2
2.121794667E0,-2.624010201E-2,5.696324598E-2,-3.205502093E-2,7.043350561E-2
2.131832667E0,-3.712291237E-2,6.606664812E-2,-5.083101511E-2,9.125077925E-2
2.141870667E0,-3.996659607E-2,6.938185494E-2,-4.742442727E-2,9.306044755E-2
2.151907667E0,-5.579869076E-2,5.568820579E-2,-4.009143412E-2,8.844203324E-2
2.161945667E0,-5.254867582E-2,6.341943087E-2,-3.901028395E-2,9.113281405E-2
2.171983667E0,-3.437442865E-2,6.847469598E-2,-6.453981221E-2,1.001787038E-1
2.182021667E0,-3.896498630E-2,8.227690235E-2,-7.312469423E-2,1.167689159E-1
2.192059667E0,-3.449072429E-2,7.708170606E-2,-9.725615323E-2,1.288020140E-1
2.202097667E0,-1.925418679E-2,7.886872480E-2,-1.210765404E-1,1.457756087E-1
