"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.166057500E-1,4.936501765E-2,8.784018086E-2,1.780477166E-3,1.007768448E-1
9.266437500E-1,5.613019134E-2,8.266535847E-2,-7.162254453E-3,1.001771319E-1
9.366817500E-1,4.224383988E-2,9.664742153E-2,-1.401577592E-2,1.064035153E-1
9.467197500E-1,4.485187165E-2,6.991802635E-2,-1.429293394E-2,8.428824805E-2
9.567577500E-1,2.499525720E-2,7.082608066E-2,-3.763151050E-2,8.400730425E-2
9.667957500E-1,1.661538404E-2,5.756653246E-2,-4.885348678E-2,7.730873053E-2
9.768337500E-1,5.246112747E-3,4.716137566E-2,-4.061943769E-2,6.246323536E-2
9.868717500E-1,8.425161671E-3,4.841629777E-2,-4.646022141E-2,6.762893916E-2
9.969097500E-1,2.335871290E-3,2.403406631E-2,-6.353058279E-2,6.796489967E-2
1.006947750E0,1.619913538E-2,2.080797471E-2,-5.966148019E-2,6.522941067E-2
1.016985750E0,6.242916835E-3,1.605234286E-2,-5.654783785E-2,5.911268635E-2
1.027023750E0,-1.683763306E-2,2.414370161E-3,-6.571978033E-2,6.788537837E-2
1.037061750E0,-2.874570700E-2,-1.477417806E-2,-6.456261635E-2,7.220057782E-2
1.047099750E0,-3.280076933E-2,-1.915394358E-2,-5.307517648E-2,6.526667129E-2
1.057137750E0,-1.191658895E-2,-2.483749202E-2,-2.990266085E-2,4.065802784E-2
1.067175750E0,-2.246409805E-2,-3.080574503E-2,-1.554891586E-2,4.117521600E-2
1.077213750E0,-1.464123613E-2,-4.776034981E-2,-2.917175889E-2,5.784814886E-2
1.087251750E0,-5.792717775E-3,-4.117514245E-2,-2.227438331E-2,4.717092417E-2
1.097289750E0,-1.547808233E-2,-4.670246059E-2,-1.536297441E-2,5.154330063E-2
1.107327750E0,-2.647469413E-2,-5.233826285E-2,-1.247912765E-2,5.996608887E-2
1.117365750E0,-2.004348781E-2,-6.202094134E-2,-4.497678280E-3,6.533427644E-2
1.127403750E0,-2.942911861E-2,-6.032303782E-2,-1.902099252E-3,6.714581071E-2
1.137441750E0,-2.983529910E-2,-6.132426387E-2,3.935176134E-4,6.819798580E-2
1.147479750E0,-2.835897764E-2,-6.438391082E-2,-5.550761819E-3,7.057145699E-2
1.157517750E0,-4.194384118E-2,-7.567828294E-2,3.756836057E-3,8.660601676E-2
1.167555750E0,-5.700033012E-2,-6.600108622E-2,4.771327972E-4,8.720899421E-2
1.177593750E0,-6.656309500E-2,-5.583614035E-2,-2.094765007E-2,8.937071237E-2
1.187631750E0,-7.003251300E-2,-5.240954407E-2,-1.202246010E-2,8.829412627E-2
1.197669750E0,-6.634195148E-2,-5.326141030E-2,-2.168381453E-2,8.779647012E-2
1.207706750E0,-8.252071297E-2,-4.814500524E-2,-1.320944488E-2,9.644738997E-2
1.217744750E0,-9.766993510E-2,-3.104407389E-2,-1.386199415E-2,1.034181107E-1
1.227782750E0,-8.347768290E-2,-2.218919668E-2,-1.346789181E-2,8.742006693E-2
1.237820750E0,-8.003307902E-2,-1.359770000E-2,-1.456775308E-2,8.247672770E-2
1.247858750E0,-8.112913046E-2,1.639522724E-2,-1.745920122E-2,8.459056090E-2
1.257896750E0,-9.937797988E-2,1.266227340E-2,-7.463386059E-3,1.004590373E-1
1.267934750E0,-9.482770407E-2,1.300100992E-2,-3.142293692E-3,9.576634966E-2
1.277972750E0,-8.135911790E-2,3.354189478E-2,-7.490867972E-3,8.832031405E-2
1.288010750E0,-6.146409455E-2,4.954267250E-2,-8.980153799E-3,7.945410298E-2
1.298048750E0,-5.840559877E-2,6.838251097E-2,-6.110340357E-3,9.013721780E-2
1.308086750E0,-3.880943209E-2,6.307678403E-2,-1.430228949E-2,7.542816574E-2
1.318124750E0,-2.251083009E-2,9.879183305E-2,-6.616709232E-3,1.015398670E-1
1.328162750E0,-5.771348029E-3,8.019218724E-2,-3.664742410E-2,8.835795972E-2
1.338200750E0,8.345036544E-3,9.134904016E-2,-3.913307548E-2,9.972805207E-2
1.348238750E0,1.600457842E-2,9.392143132E-2,-1.706977665E-2,9.679235025E-2
1.358276750E0,3.335537774E-2,1.061343827E-1,-3.153812706E-2,1.156362481E-1
1.368314750E0,4.029652521E-2,9.290483806E-2,-3.853373587E-2,1.083511314E-1
1.378352750E0,4.330427812E-2,9.031242019E-2,-3.821096957E-2,1.071992161E-1
1.388390750E0,3.329252017E-2,8.922284637E-2,-3.326890290E-2,1.008758054E-1
1.398428750E0,4.272418865E-2,7.092970429E-2,-3.283503950E-2,8.907591743E-2
1.408466750E0,5.525172941E-2,7.103000231E-2,-2.044595897E-2,9.228245808E-2
1.418504750E0,3.813561358E-2,5.039541582E-2,-3.426292956E-2,7.188860341E-2
1.428542750E0,4.067423707E-2,3.427257746E-2,-2.953077793E-2,6.083641979E-2
1.438580750E0,3.577437085E-2,2.280805137E-2,-2.031205773E-2,4.703820263E-2
1.448618750E0,2.552508803E-2,1.260093246E-2,-2.231823742E-2,3.617205191E-2
1.458656750E0,1.485192776E-4,-1.897962347E-2,-2.551432550E-2,3.179982658E-2
1.468694750E0,6.834737286E-3,-2.275370881E-2,-2.510852873E-2,3.456708136E-2
1.478732750E0,-6.310982080E-3,-3.691497076E-2,-4.026041865E-2,5.498586065E-2
1.488770750E0,-2.298814561E-3,-4.719872475E-2,-3.354138315E-2,5.794849911E-2
1.498808750E0,3.042397667E-3,-5.330086073E-2,-4.282617688E-2,6.844208767E-2
1.508845750E0,-1.252151082E-2,-7.090331873E-2,-3.039207280E-2,7.815207565E-2
1.518883750E0,-1.025503867E-2,-6.923900016E-2,-3.111771226E-2,7.659971917E-2
1.528921750E0,-1.166434555E-2,-6.504232557E-2,-4.815123618E-2,8.176247684E-2
1.538959750E0,-4.168589674E-3,-7.159184664E-2,-4.511828542E-2,8.472561198E-2
1.548997750E0,-1.054823086E-2,-7.605424063E-2,-4.836875260E-2,9.074717032E-2
1.559035750E0,-1.264355318E-2,-6.874710314E-2,-4.443416119E-2,8.282764217E-2
1.569073750E0,-6.818209765E-3,-6.568332659E-2,-3.107385814E-2,7.298199803E-2
1.579111750E0,-2.137742043E-3,-6.129484506E-2,-3.733096361E-2,7.179992212E-2
1.589149750E0,-1.432317501E-2,-5.310863351E-2,-2.309533238E-2,5.965798081E-2
1.599187750E0,-2.248018702E-2,-6.745168906E-2,-9.929156899E-3,7.178911702E-2
1.609225750E0,-2.027432492E-2,-3.469273645E-2,7.759255171E-4,4.019000217E-2
1.619263750E0,-2.041873287E-2,-1.835779035E-2,1.434088111E-2,3.097731412E-2
1.629301750E0,-2.703469293E-2,-1.652644241E-2,1.040278137E-2,3.334989926E-2
1.639339750E0,-3.913409874E-2,-1.621591872E-2,2.114119291E-2,4.734325445E-2
1.649377750E0,-4.602606565E-2,8.446010649E-3,1.945719481E-2,5.067855804E-2
1.659415750E0,-5.083618624E-2,2.065134242E-2,4.753201604E-3,5.507620812E-2
1.669453750E0,-5.582356883E-2,2.778394053E-2,1.669789374E-2,6.455259750E-2
1.679491750E0,-6.834360871E-2,3.461387213E-2,1.637395799E-2,7.833948874E-2
1.689529750E0,-8.573359352E-2,5.435652070E-2,5.433232784E-3,1.016582531E-1
1.699567750E0,-8.379432790E-2,5.533693431E-2,4.882425070E-4,1.004186440E-1
1.709606333E0,-9.627243228E-2,6.620661585E-2,9.622178078E-3,1.172360163E-1
1.719644333E0,-8.878224953E-2,7.524661224E-2,-1.955484331E-2,1.180115773E-1
1.729682333E0,-7.566142651E-2,7.087413747E-2,-3.570309877E-2,1.096471891E-1
1.739720333E0,-7.690617995E-2,7.950599821E-2,-4.107025802E-2,1.179937726E-1
1.749758333E0,-6.277901458E-2,9.286430955E-2,-3.984818995E-2,1.189658056E-1
1.759796333E0,-5.898412594E-2,9.297685018E-2,-6.871706307E-2,1.297915889E-1
1.769834333E0,-5.624121535E-2,9.531551717E-2,-5.402768791E-2,1.231548342E-1
1.779872333E0,-3.764536109E-2,1.052762856E-1,-6.958186626E-2,1.316886693E-1
1.789910333E0,-3.306248705E-2,9.692379383E-2,-5.565145969E-2,1.165522837E-1
1.799948333E0,-2.471956098E-2,9.242874680E-2,-5.639522552E-2,1.110610255E-1
1.809985333E0,-1.919658258E-2,8.879621889E-2,-3.738241911E-2,9.823809104E-2
1.820023333E0,-3.263760461E-3,8.130436420E-2,-3.798234344E-2,8.979816359E-2
1.830061333E0,1.817732153E-2,6.941659106E-2,-4.277706027E-2,8.354014016E-2
1.840099333E0,2.957635880E-2,6.557274112E-2,-2.287781596E-2,7.548469939E-2
1.850137333E0,2.849889969E-2,4.270572424E-2,-1.241246939E-2,5.282078722E-2
1.860175333E0,2.788464968E-2,3.710935414E-2,-1.242474854E-2,4.805239046E-2
1.870213333E0,4.906008535E-2,2.810570184E-2,-8.842159510E-3,5.722767019E-2
1.880251333E0,4.365411521E-2,1.074804118E-2,-6.906731129E-3,4.548521846E-2
1.890289333E0,4.269987702E-2,2.061673421E-3,-1.006130397E-2,4.391764831E-2
1.900327333E0,4.841275290E-2,-1.976885140E-2,-1.171665072E-2,5.358994339E-2
1.910365333E0,3.448491362E-2,-3.504568901E-2,-4.836232066E-3,4.940444035E-2
1.920403333E0,3.632108551E-2,-4.381919855E-2,-2.010974407E-2,6.036344276E-2
1.930441333E0,3.640047974E-2,-5.925398408E-2,-2.011383712E-2,7.239196086E-2
1.940479333E0,2.775449432E-2,-6.904214999E-2,-3.553411424E-2,8.246092229E-2
1.950517333E0,2.105993489E-2,-6.493647270E-2,-4.960894704E-2,8.438787810E-2
1.960555333E0,2.418150751E-2,-8.315058600E-2,-5.470245659E-2,1.024261881E-1
1.970593333E0,7.484637033E-3,-8.973436810E-2,-5.665425718E-2,1.063860022E-1
1.980631333E0,1.478037246E-2,-8.190293636E-2,-5.651392400E-2,1.006000696E-1
1.990669333E0,-9.561284808E-3,-9.193001585E-2,-5.876802564E-2,1.095272880E-1
2.000707333E0,3.574430337E-3,-6.794431698E-2,-4.366057456E-2,8.084214577E-2
2.010745333E0,2.431747355E-3,-6.213223943E-2,-3.199596405E-2,6.992903752E-2
2.020783333E0,-4.526905222E-3,-5.336236613E-2,-3.844368875E-2,6.592383631E-2
2.030821333E0,5.374047998E-4,-4.322431745E-2,-3.605919421E-2,5.629294725E-2
2.040859333E0,-4.808978559E-3,-1.872525131E-2,-3.351799428E-2,3.869389167E-2
2.050897333E0,1.721630422E-3,8.839455172E-3,5.253138542E-3,1.042571070E-2
2.060935333E0,-4.735468095E-3,2.016944049E-2,-6.849428415E-3,2.182076207E-2
2.070973333E0,-1.019878663E-2,4.504088290E-2,1.653768003E-2,4.905294325E-2
2.081010333E0,-6.882876316E-3,5.746829923E-2,8.650370836E-3,5.852186189E-2
2.091048333E0,-1.577019643E-2,5.093350584E-2,1.019637465E-2,5.428523895E-2
2.101086333E0,-1.488000353E-2,6.674114272E-2,1.668035209E-2,7.038486188E-2
2.111124333E0,-2.056042735E-2,6.934483476E-2,9.087742567E-3,7.289735486E-2
2.121162333E0,-2.022516263E-2,7.527864402E-2,-7.595533133E-4,7.795196194E-2
2.131200333E0,-3.221842320E-2,9.229431566E-2,-1.076998651E-2,9.834764921E-2
2.141238333E0,-4.511660434E-2,8.693780931E-2,-5.673553348E-3,9.811156854E-2
2.151276333E0,-6.774728408E-2,8.601108044E-2,-1.152193844E-2,1.100924862E-1
2.161314333E0,-7.759898365E-2,1.087038320E-1,-2.846015275E-2,1.365580670E-1
2.171352333E0,-9.066873489E-2,1.205617661E-1,-3.822792649E-2,1.556191932E-1
2.181390333E0,-8.567878501E-2,1.171947201E-1,-4.590999842E-2,1.522602527E-1
2.191428333E0,-9.830651416E-2,1.028524868E-1,-4.057265997E-2,1.479491315E-1
2.201466333E0,-1.108532868E-1,1.320756098E-1,-4.765948534E-2,1.788961834E-1
2.211504333E0,-1.175613222E-1,1.498378795E-1,-3.663572967E-2,1.939438870E-1
2.221542333E0,-1.013130337E-1,1.318923910E-1,-4.297411144E-2,1.717751665E-1
2.231580333E0,-8.371502504E-2,1.384930021E-1,-1.757497609E-2,1.627802102E-1
2.241618333E0,-7.640077039E-2,1.118358748E-1,-3.976632893E-2,1.411584271E-1
2.251656333E0,-5.712283842E-2,6.672190173E-2,-3.484414279E-2,9.449309566E-2
2.261694333E0,-4.353381788E-2,5.148974050E-2,-1.627689421E-2,6.936370781E-2
2.271732333E0,-2.505204828E-2,8.856996819E-3,-2.238548040E-2,3.474422612E-2
2.281770333E0,-2.871074248E-3,-1.570944021E-2,-8.574357033E-3,1.812592556E-2
2.291808333E0,1.164558878E-2,-5.270972550E-2,-2.020271480E-2,5.763752758E-2
2.301846333E0,2.831897903E-2,-6.769211926E-2,6.031987667E-3,7.362453706E-2
2.311884333E0,2.575212445E-2,-7.971732024E-2,1.009463310E-2,8.437964611E-2
2.321922333E0,3.854934063E-2,-8.182268333E-2,1.383685112E-2,9.150115638E-2
2.331960333E0,4.497228775E-2,-8.091736989E-2,2.758716345E-2,9.659802794E-2
