"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.338728750E0,8.885839124E-2,-9.356135247E-2,6.827910662E-2,1.459848512E-1
2.348766750E0,5.919859998E-1,-8.198172759E-2,1.286364055E-1,6.113229526E-1
2.358804750E0,1.008368273E0,-9.290703077E-2,1.596447748E-1,1.025146206E0
2.368842750E0,1.393862045E0,-1.124321264E-1,2.069510883E-1,1.413619870E0
2.378880750E0,1.814983925E0,-1.081182699E-1,2.678486699E-1,1.837824561E0
2.388918750E0,2.137887931E0,-1.226996909E-1,2.676527882E-1,2.158068125E0
2.398955750E0,2.491033736E0,-1.399417228E-1,3.273148531E-1,2.516340154E0
2.408993750E0,2.762923416E0,-1.301492446E-1,3.227551943E-1,2.784754127E0
2.419031750E0,3.011245310E0,-1.503924331E-1,3.277750289E-1,3.032763207E0
2.429069750E0,3.213043832E0,-1.139582862E-1,2.982185233E-1,3.228865349E0
2.439107750E0,3.359813915E0,-1.557077166E-1,2.755558848E-1,3.374688946E0
2.449145750E0,3.435427476E0,-1.308222226E-1,2.207201117E-1,3.444995467E0
2.459183750E0,3.534383123E0,-1.323140666E-1,1.989684695E-1,3.542451061E0
2.469221750E0,3.499824324E0,-1.174381652E-1,1.210812181E-1,3.503886796E0
2.479258750E0,3.457678178E0,-1.003648437E-1,5.365931332E-2,3.459550666E0
2.489296750E0,3.327090557E0,-8.879550627E-2,-2.651069105E-2,3.328380842E0
2.499334750E0,3.199424497E0,-5.231659161E-2,-7.781883895E-2,3.200798324E0
2.509372750E0,2.966726949E0,-2.051342122E-2,-1.586565953E-1,2.971037109E0
2.519410750E0,2.770505209E0,1.243282501E-3,-2.303978384E-1,2.780069032E0
2.529448750E0,2.512845020E0,2.837047108E-2,-2.590649825E-1,2.526323345E0
2.539486750E0,2.208420846E0,5.555571154E-2,-2.976449114E-1,2.229080879E0
2.549524750E0,1.911600539E0,9.278926419E-2,-3.299700737E-1,1.942088236E0
2.559562750E0,1.544069413E0,1.160242719E-1,-3.780458808E-1,1.593904223E0
2.569599750E0,1.186870537E0,1.413152155E-1,-3.620876598E-1,1.248895166E0
2.579637750E0,8.349095973E-1,1.690633784E-1,-3.882264680E-1,9.361496953E-1
2.589675750E0,3.928294692E-1,1.690602173E-1,-4.107850260E-1,5.929929903E-1
2.599713750E0,1.145712480E-1,1.835390378E-1,-3.564041662E-1,4.169377399E-1
2.609751750E0,-3.545743897E-1,1.864352368E-1,-3.825476521E-1,5.539167821E-1
2.619789750E0,-6.978224304E-1,1.839957785E-1,-3.649522108E-1,8.087031019E-1
2.629827750E0,-1.050691005E0,1.920479061E-1,-3.266640580E-1,1.116934820E0
2.639865750E0,-1.463585998E0,1.745322427E-1,-3.269341993E-1,1.509778609E0
2.649902750E0,-1.765497038E0,1.504045478E-1,-2.653080547E-1,1.791644408E0
2.659940750E0,-2.106483412E0,1.689306649E-1,-2.738198465E-1,2.130912303E0
2.669978750E0,-2.493889808E0,8.975256756E-2,-2.445463461E-1,2.507457839E0
2.680016750E0,-2.687365403E0,1.142412183E-1,-1.820045274E-1,2.695943159E0
2.690054750E0,-2.967021064E0,7.386813115E-2,-1.772267675E-1,2.973227173E0
2.700092750E0,-3.186346030E0,3.526247453E-2,-1.078062844E-1,3.188364261E0
2.710130750E0,-3.330323190E0,2.181786194E-2,-1.014474374E-1,3.331939398E0
2.720168750E0,-3.497882756E0,-2.462854542E-2,-2.195921838E-2,3.498038386E0
2.730205750E0,-3.542539696E0,-1.146458091E-2,-2.666856587E-2,3.542658627E0
2.740243750E0,-3.548563205E0,-4.100973934E-2,6.450297475E-2,3.549386321E0
2.750281750E0,-3.487237608E0,-7.208306758E-2,9.095577836E-2,3.489168247E0
2.760319750E0,-3.363848493E0,-8.533483168E-2,1.398449332E-1,3.367835407E0
2.770357750E0,-3.191820193E0,-8.800892785E-2,1.739242601E-1,3.197766621E0
2.780395750E0,-2.971997044E0,-1.032819100E-1,2.087882835E-1,2.981111560E0
2.790433750E0,-2.682410181E0,-9.863441505E-2,2.342786354E-1,2.694427509E0
2.800471750E0,-2.417961374E0,-1.056694195E-1,2.239091831E-1,2.430604566E0
2.810509750E0,-2.092013600E0,-9.719631063E-2,2.395031226E-1,2.107920722E0
2.820546750E0,-1.714943620E0,-9.529077614E-2,2.038076252E-1,1.729638546E0
2.830584750E0,-1.378963193E0,-1.014368576E-1,1.820787871E-1,1.394625974E0
2.840622750E0,-9.469482426E-1,-9.424456308E-2,1.624754119E-1,9.653969502E-1
2.850660750E0,-5.410343859E-1,-7.590723798E-2,1.289661884E-1,5.613487269E-1
2.860698750E0,-1.586701170E-1,-5.262446579E-2,8.947000086E-2,1.896059638E-1
2.870736750E0,3.054529543E-1,-6.585581945E-2,8.469457984E-2,3.237463021E-1
2.880774750E0,6.574389278E-1,-3.587043878E-2,6.224594951E-2,6.613525462E-1
2.890812750E0,1.066026716E0,-4.190207927E-2,3.454418063E-2,1.067409033E0
2.900849750E0,1.418392868E0,-1.980552441E-2,2.913492143E-2,1.418830304E0
2.910887750E0,1.708840881E0,-3.291715633E-2,4.566090703E-3,1.709163990E0
2.920925750E0,2.070406384E0,-2.058758950E-2,6.191616654E-3,2.070517998E0
2.930963750E0,2.323288375E0,-1.903381985E-2,-3.169717133E-2,2.323582550E0
2.941001750E0,2.589068154E0,-1.392130684E-3,-9.551426768E-3,2.589086146E0
2.951039750E0,2.769912593E0,-2.613473335E-2,-4.458034158E-2,2.770394594E0
2.961077750E0,2.942531463E0,7.101955041E-3,-5.849086761E-2,2.943121307E0
2.971115750E0,3.049070363E0,1.762597477E-2,-5.967551351E-2,3.049705219E0
2.981153750E0,3.142864088E0,9.018453062E-3,-8.765210152E-2,3.144099060E0
2.991190750E0,3.172163023E0,2.610279294E-2,-9.646268606E-2,3.173736702E0
3.001228750E0,3.142897124E0,3.291980585E-2,-1.178576481E-1,3.145278441E0
3.011266750E0,3.119224964E0,3.208409255E-2,-1.150205791E-1,3.121509811E0
3.021304750E0,2.998507443E0,5.580027133E-2,-1.319775045E-1,3.001929149E0
3.031342750E0,2.878319679E0,4.584604450E-2,-1.334071487E-1,2.881774367E0
