"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.021669792E0,-7.064072788E-2,-3.618844151E-1,5.202146769E-1,6.376313609E-1
3.031706792E0,1.872619241E-1,8.408678174E-1,4.658504725E-1,9.793581456E-1
3.041744792E0,4.226733744E-1,1.990933895E0,3.760754466E-1,2.069759237E0
3.051781792E0,6.296198964E-1,3.016230106E0,2.715972364E-1,3.093190962E0
3.061819792E0,7.786155343E-1,3.855556726E0,1.548030227E-1,3.936435418E0
3.071857792E0,8.822199106E-1,4.473466873E0,2.805625089E-2,4.559715450E0
3.081894792E0,9.290606380E-1,4.817803383E0,-1.012711525E-1,4.907610310E0
3.091932792E0,9.194436669E-1,4.874018669E0,-2.224108875E-1,4.964967396E0
3.101970792E0,8.608961701E-1,4.613805771E0,-3.385573030E-1,4.705631409E0
3.112007792E0,7.443884611E-1,4.070464611E0,-4.438602924E-1,4.161707377E0
3.122045792E0,5.855658054E-1,3.263365984E0,-5.263745189E-1,3.357009829E0
3.132082792E0,3.875145018E-1,2.253783941E0,-5.895548463E-1,2.361627502E0
3.142120792E0,1.612643450E-1,1.095953703E0,-6.156288981E-1,1.267327759E0
3.152158792E0,-8.071552962E-2,-1.174823046E-1,-6.087169051E-1,6.251826607E-1
3.162196000E0,-3.178820610E-1,-1.334189296E0,-5.542305112E-1,1.479284131E0
3.172234000E0,-5.309451222E-1,-2.442646980E0,-4.622470438E-1,2.542065956E0
3.182272000E0,-6.926375031E-1,-3.411599636E0,-3.347900510E-1,3.497262239E0
3.192309000E0,-7.993556857E-1,-4.157839298E0,-1.770882905E-1,4.237683023E0
3.202347000E0,-8.184920549E-1,-4.634212017E0,-5.850352347E-3,4.705941403E0
3.212384000E0,-7.694063187E-1,-4.805682182E0,1.709465235E-1,4.869886039E0
3.222422000E0,-6.412238479E-1,-4.671594143E0,3.349406421E-1,4.727276710E0
3.232460000E0,-4.441014528E-1,-4.223632812E0,4.690236151E-1,4.272737224E0
3.242497000E0,-2.159331143E-1,-3.529907942E0,5.685598254E-1,3.581918126E0
3.252535000E0,3.899718076E-2,-2.617454529E0,6.274330020E-1,2.691888029E0
3.262573000E0,2.815092504E-1,-1.548367381E0,6.392891407E-1,1.698640518E0
3.272610000E0,5.041561723E-1,-3.979420662E-1,6.115462184E-1,8.868596909E-1
3.282648000E0,6.683059335E-1,7.679491043E-1,5.381575823E-1,1.151517360E0
3.292685000E0,7.733851671E-1,1.888613701E0,4.328823090E-1,2.086234268E0
3.302723000E0,8.107187152E-1,2.884026289E0,3.026711345E-1,3.011059994E0
3.312761000E0,7.886149883E-1,3.696702003E0,1.545362771E-1,3.783041206E0
3.322798000E0,7.150425911E-1,4.281243324E0,-9.943674318E-3,4.340556322E0
3.332836000E0,5.872641206E-1,4.591974735E0,-1.818459332E-1,4.632944966E0
3.342874000E0,4.346076250E-1,4.588317871E0,-3.487204015E-1,4.622028839E0
3.352911000E0,2.642153800E-1,4.309646606E0,-5.060913563E-1,4.347297103E0
3.362949000E0,9.580574185E-2,3.723113298E0,-6.437104344E-1,3.779565385E0
3.372986000E0,-6.977096945E-2,2.917326450E0,-7.456368208E-1,3.011915649E0
3.383024000E0,-2.245522588E-1,1.929960251E0,-8.018196821E-1,2.101924140E0
3.393062000E0,-3.602530956E-1,8.181148171E-1,-8.159232736E-1,1.210299523E0
3.403099000E0,-4.681577682E-1,-3.165805042E-1,-7.628211975E-1,9.493635189E-1
3.413137000E0,-5.414639711E-1,-1.446145654E0,-6.683444977E-1,1.682618451E0
3.423174000E0,-5.767174363E-1,-2.454294205E0,-5.251103044E-1,2.575248314E0
3.433212000E0,-5.638916492E-1,-3.309975624E0,-3.378828466E-1,3.374622533E0
3.443250000E0,-5.043367147E-1,-3.945241928E0,-1.395622343E-1,3.979794845E0
3.453287000E0,-3.883062303E-1,-4.333127022E0,7.347921282E-2,4.351111434E0
3.463325000E0,-2.458937019E-1,-4.438816071E0,2.722028792E-1,4.453947264E0
3.473363000E0,-6.692422181E-2,-4.276834965E0,4.479222298E-1,4.300747667E0
3.483400000E0,1.109880060E-1,-3.842993975E0,5.928913355E-1,3.890043851E0
3.493438000E0,2.880828977E-1,-3.191980124E0,6.905659437E-1,3.278507311E0
3.503475000E0,4.304635227E-1,-2.328625441E0,7.462466955E-1,2.482877246E0
3.513513000E0,5.354679227E-1,-1.347276568E0,7.555046082E-1,1.634829429E0
3.523551000E0,5.845813751E-1,-2.913433611E-1,7.161526084E-1,9.692733860E-1
3.533588000E0,5.834836364E-1,7.838759422E-1,6.391315460E-1,1.167648826E0
3.543626000E0,5.304938555E-1,1.793395877E0,5.151995420E-1,1.939877076E0
3.553664000E0,4.363058805E-1,2.694764376E0,3.578120470E-1,2.753206734E0
3.563701000E0,3.137044311E-1,3.436602354E0,1.744116992E-1,3.455295306E0
3.573739000E0,1.797208041E-1,3.963541985E0,-2.941919118E-2,3.967723544E0
3.583776000E0,6.207416952E-2,4.257493496E0,-2.322829217E-1,4.264277128E0
3.593814000E0,-3.932568803E-2,4.277115345E0,-4.389612377E-1,4.299761523E0
3.603852000E0,-1.011421159E-1,4.023486614E0,-6.222137809E-1,4.072569736E0
3.613889000E0,-1.454342157E-1,3.517340660E0,-7.663373947E-1,3.602791894E0
3.623927000E0,-1.450185329E-1,2.767202616E0,-8.685491085E-1,2.903931515E0
3.633965000E0,-1.329269856E-1,1.858590603E0,-9.113272429E-1,2.074257929E0
3.644002000E0,-9.890595824E-2,8.108382225E-1,-9.011349082E-1,1.216258663E0
3.654040000E0,-6.781461835E-2,-2.786788344E-1,-8.236083984E-1,8.721189765E-1
3.664077000E0,-2.379923873E-2,-1.340630054E0,-6.951454878E-1,1.510325328E0
3.674115000E0,1.317156292E-2,-2.319458485E0,-5.212045908E-1,2.377333670E0
3.684153000E0,5.431497842E-2,-3.147981644E0,-3.162664771E-1,3.164295029E0
3.694190000E0,9.592873603E-2,-3.756878614E0,-8.710705489E-2,3.759112513E0
3.704228000E0,1.318848431E-1,-4.118486881E0,1.398073733E-1,4.122969064E0
3.714265000E0,1.780081391E-1,-4.192441940E0,3.590998054E-1,4.211556599E0
3.724303000E0,2.074652463E-1,-3.990967751E0,5.558753014E-1,4.034831194E0
3.734341000E0,2.306003869E-1,-3.528725624E0,7.159797549E-1,3.608006108E0
3.744378000E0,2.478245646E-1,-2.843486786E0,8.394369483E-1,2.975145124E0
3.754416000E0,2.327859700E-1,-1.997865677E0,9.085388184E-1,2.207056718E0
3.764454000E0,2.045243382E-1,-1.040573955E0,9.223967195E-1,1.405503493E0
3.774491000E0,1.395943463E-1,-1.778695174E-2,8.829691410E-1,8.941126669E-1
3.784529000E0,5.828987062E-2,9.801516533E-1,7.798268795E-1,1.253883940E0
3.794566000E0,-3.681773692E-2,1.926385283E0,6.357607841E-1,2.028917835E0
3.804604000E0,-1.301726550E-1,2.731117964E0,4.412464499E-1,2.769593595E0
3.814642000E0,-2.054200023E-1,3.358535290E0,2.168583423E-1,3.371792433E0
3.824679000E0,-2.437313795E-1,3.788826942E0,-2.919064276E-2,3.796770559E0
3.834717000E0,-2.402154803E-1,3.940079212E0,-2.752971053E-1,3.956983216E0
3.844754000E0,-1.926291585E-1,3.865509272E0,-5.023848414E-1,3.902775737E0
3.854792000E0,-1.088751405E-1,3.513614416E0,-7.003660798E-1,3.584390144E0
3.864830000E0,4.570144694E-3,2.951072931E0,-8.466532230E-1,3.070126058E0
3.874867000E0,1.321296990E-1,2.200957060E0,-9.380981922E-1,2.396184145E0
3.884905000E0,2.366122454E-1,1.304508924E0,-9.653093815E-1,1.639985089E0
3.894943000E0,3.227828443E-1,3.478244245E-1,-9.316763282E-1,1.045557925E0
3.904980000E0,3.758725226E-1,-6.239781380E-1,-8.391208649E-1,1.111194266E0
3.915018000E0,3.804470301E-1,-1.544885993E0,-6.898066998E-1,1.734141274E0
3.925055000E0,3.631942272E-1,-2.343422651E0,-5.001561046E-1,2.423570898E0
3.935093000E0,3.039783239E-1,-3.001776218E0,-2.781437933E-1,3.029921989E0
3.945131000E0,2.317368835E-1,-3.431360483E0,-3.903416172E-2,3.439398263E0
3.955168000E0,1.453798860E-1,-3.653676748E0,2.036855370E-1,3.662236597E0
3.965206000E0,6.123375148E-2,-3.636744976E0,4.335648715E-1,3.663009977E0
3.975244000E0,-1.281304657E-2,-3.384344816E0,6.448272467E-1,3.445251252E0
3.985281000E0,-8.766864240E-2,-2.939659834E0,8.187252879E-1,3.052801472E0
3.995319000E0,-1.373805404E-1,-2.301801443E0,9.408780932E-1,2.490464792E0
4.005356000E0,-1.736958474E-1,-1.546503782E0,1.013213158E0,1.856998950E0
4.015394000E0,-2.138046473E-1,-6.950846314E-1,1.025771737E0,1.257403169E0
4.025432000E0,-2.253343910E-1,1.958912015E-1,9.724366069E-1,1.017242304E0
4.035469000E0,-2.402715385E-1,1.059002280E0,8.574303985E-1,1.383619576E0
4.045507000E0,-2.235132456E-1,1.858508706E0,6.865207553E-1,1.993821338E0
4.055545000E0,-1.820819229E-1,2.544701576E0,4.688163698E-1,2.593925351E0
4.065582000E0,-1.173057854E-1,3.057222843E0,2.281543761E-1,3.067967826E0
4.075620000E0,-1.676480100E-2,3.394529343E0,-3.570229560E-2,3.394758485E0
4.085657000E0,1.132233292E-1,3.500057220E0,-2.932728529E-1,3.514146985E0
4.095695000E0,2.535748482E-1,3.388959885E0,-5.284283757E-1,3.439271122E0
4.105733000E0,4.099794030E-1,3.048869371E0,-7.299700379E-1,3.161731142E0
4.115770000E0,5.317394137E-1,2.508322716E0,-8.814868927E-1,2.711355527E0
4.125808000E0,6.308096051E-1,1.802272439E0,-9.809364080E-1,2.146705136E0
4.135845000E0,6.684949398E-1,9.920802712E-1,-1.007626772E0,1.564103724E0
4.145883000E0,6.434741616E-1,1.109206155E-1,-9.872037172E-1,1.183610392E0
4.155921000E0,5.573054552E-1,-7.560959458E-1,-8.955361247E-1,1.297788658E0
4.165958042E0,4.118533134E-1,-1.574811935E0,-7.498400211E-1,1.792181866E0
4.175996042E0,2.323666364E-1,-2.269421816E0,-5.490155816E-1,2.346420197E0
4.186034042E0,3.176745027E-2,-2.809976578E0,-3.115586340E-1,2.827374457E0
4.196071042E0,-1.696247756E-1,-3.161958694E0,-4.842926562E-2,3.166875549E0
4.206109042E0,-3.462062180E-1,-3.297492504E0,2.221896052E-1,3.323053382E0
4.216146042E0,-4.839608967E-1,-3.210373878E0,4.873083532E-1,3.283015081E0
4.226184042E0,-5.621131659E-1,-2.916890383E0,7.269735932E-1,3.058220287E0
4.236222042E0,-5.879404545E-1,-2.440885067E0,9.209521413E-1,2.674274992E0
4.246259042E0,-5.568463802E-1,-1.828235149E0,1.061336756E0,2.186082652E0
4.256297042E0,-4.862183332E-1,-1.109496355E0,1.133993626E0,1.659316719E0
4.266335042E0,-3.795118034E-1,-3.259518743E-1,1.133733869E0,1.239203905E0
4.276372042E0,-2.492882907E-1,4.601346850E-1,1.059550166E0,1.181742415E0
4.286410042E0,-1.095682755E-1,1.211935878E0,9.200276136E-1,1.525530920E0
4.296447042E0,3.362723440E-2,1.876520038E0,7.242530584E-1,2.011715868E0
4.306485042E0,1.814375669E-1,2.413838863E0,4.788964391E-1,2.467565490E0
4.316523042E0,3.292784393E-1,2.787346601E0,2.078529596E-1,2.814414365E0
4.326560042E0,4.685632885E-1,2.977281094E0,-7.920427620E-2,3.014967261E0
4.336598042E0,5.861474276E-1,2.971185207E0,-3.536699414E-1,3.049031448E0
4.346635042E0,6.771875024E-1,2.780316114E0,-6.058295965E-1,2.925024805E0
4.356673042E0,7.262693048E-1,2.398275375E0,-8.149388433E-1,2.635017495E0
4.366711042E0,7.288270593E-1,1.891107559E0,-9.708213806E-1,2.247214016E0
4.376748042E0,6.708899736E-1,1.243342161E0,-1.074200511E0,1.774795713E0
4.386786042E0,5.529474616E-1,5.419169664E-1,-1.104586124E0,1.348901553E0
4.396824042E0,3.864762187E-1,-1.902608424E-1,-1.072769046E0,1.156026160E0
4.406861042E0,1.907904595E-1,-8.886292577E-1,-9.673160911E-1,1.327314347E0
4.416899042E0,-2.662948146E-2,-1.523330808E0,-8.001473546E-1,1.720895601E0
4.426936042E0,-2.371831685E-1,-2.052664757E0,-5.818749070E-1,2.146687417E0
4.436974042E0,-4.321553111E-1,-2.441540241E0,-3.166981339E-1,2.499634907E0
4.447012042E0,-5.670497417E-1,-2.669267178E0,-3.649485856E-2,2.729077601E0
4.457049042E0,-6.422606111E-1,-2.734654665E0,2.528485358E-1,2.820419687E0
4.467087042E0,-6.515884399E-1,-2.630269766E0,5.273816586E-1,2.760619124E0
4.477125042E0,-5.894709826E-1,-2.356428146E0,7.686832547E-1,2.547764431E0
4.487162042E0,-4.770838022E-1,-1.950630903E0,9.627072811E-1,2.226965465E0
4.497200042E0,-3.139492273E-1,-1.411638618E0,1.095027804E0,1.813938697E0
4.507237042E0,-1.293994784E-1,-8.026690483E-1,1.153033733E0,1.410853861E0
4.517275042E0,5.659434572E-2,-1.470353156E-1,1.144859910E0,1.155649825E0
4.527313042E0,2.370838076E-1,5.141730309E-1,1.057107687E0,1.199191102E0
4.537350042E0,3.876925111E-1,1.143776178E0,9.057517648E-1,1.509607793E0
4.547388042E0,5.105533004E-1,1.705548286E0,6.976632476E-1,1.912143728E0
4.557425042E0,5.901658535E-1,2.146246433E0,4.442853034E-1,2.269814732E0
4.567463042E0,6.322748065E-1,2.452440023E0,1.642264426E-1,2.537952684E0
4.577501042E0,6.374631524E-1,2.590897560E0,-1.334625036E-1,2.671501764E0
4.587538042E0,6.111357808E-1,2.561184168E0,-4.216485918E-1,2.666634362E0
4.597576042E0,5.569572449E-1,2.350268126E0,-6.842474937E-1,2.510409582E0
4.607613042E0,4.582325220E-1,1.985094786E0,-9.087764025E-1,2.230796473E0
4.617651042E0,3.356637359E-1,1.499883652E0,-1.076095581E0,1.876247002E0
4.627689042E0,1.849003583E-1,9.193515778E-1,-1.178636789E0,1.506180649E0
4.637726042E0,2.773710899E-2,2.773781717E-1,-1.206986189E0,1.238758918E0
4.647764042E0,-1.476210058E-1,-3.681646883E-1,-1.158448339E0,1.224475297E0
4.657802042E0,-3.120687902E-1,-9.974110126E-1,-1.035284281E0,1.471063969E0
4.667839042E0,-4.567205906E-1,-1.544355869E0,-8.361920714E-1,1.814620051E0
4.677877042E0,-5.554072261E-1,-1.986305833E0,-5.859718323E-1,2.144120108E0
4.687914042E0,-6.036677957E-1,-2.298817635E0,-2.913954854E-1,2.394553957E0
4.697952042E0,-5.898760557E-1,-2.459707975E0,2.116134949E-2,2.529538473E0
4.707990042E0,-5.160155892E-1,-2.456651688E0,3.317906857E-1,2.532092941E0
4.718027042E0,-3.882954121E-1,-2.297015190E0,6.212821603E-1,2.411025432E0
4.728065042E0,-2.240880579E-1,-1.989503145E0,8.647093773E-1,2.180839409E0
4.738103042E0,-4.563869163E-2,-1.561950564E0,1.051568747E0,1.883499213E0
4.748140042E0,1.281945258E-1,-1.037771821E0,1.170518041E0,1.569559388E0
4.758178042E0,2.860344648E-1,-4.481399357E-1,1.212001562E0,1.323477580E0
4.768215042E0,4.089798927E-1,1.462691277E-1,1.176986098E0,1.254573826E0
4.778253042E0,4.907546639E-1,7.385774255E-1,1.072306871E0,1.391466414E0
4.788291042E0,5.220417380E-1,1.258918285E0,8.891331553E-1,1.627255540E0
4.798328042E0,5.125201344E-1,1.692288876E0,6.598009467E-1,1.887287953E0
4.808366042E0,4.663586318E-1,2.028169155E0,3.791651726E-1,2.115354988E0
4.818403042E0,4.064681530E-1,2.215126991E0,7.558293641E-2,2.253378958E0
4.828441042E0,3.329712152E-1,2.264941692E0,-2.358491421E-1,2.301402946E0
4.838479042E0,2.474869639E-1,2.160660982E0,-5.338594913E-1,2.239355183E0
4.848516042E0,1.590550393E-1,1.921175122E0,-7.960813046E-1,2.085655245E0
4.858554042E0,8.057595044E-2,1.565050602E0,-1.013674617E0,1.866390125E0
4.868592042E0,2.910646610E-3,1.102693796E0,-1.164232254E0,1.603551939E0
4.878629042E0,-6.616908312E-2,5.810138583E-1,-1.242075682E0,1.372846477E0
4.888667042E0,-1.308719665E-1,3.032350913E-2,-1.239202499E0,1.246462924E0
4.898704042E0,-1.823974699E-1,-5.191339850E-1,-1.160179853E0,1.284050709E0
4.908742042E0,-2.140878588E-1,-1.017013788E0,-1.004959583E0,1.445715885E0
4.918780042E0,-2.371801287E-1,-1.461496472E0,-7.843104601E-1,1.675520591E0
4.928817042E0,-2.259778678E-1,-1.800473213E0,-5.156696439E-1,1.886447712E0
4.938855042E0,-1.968631297E-1,-2.014827967E0,-2.161002606E-1,2.035923906E0
4.948892042E0,-1.387777627E-1,-2.100065470E0,9.832703322E-2,2.106941492E0
4.958930042E0,-5.051953718E-2,-2.042571545E0,4.022786617E-1,2.082421394E0
4.968968042E0,4.169419408E-2,-1.863181710E0,6.778007150E-1,1.983077986E0
4.979005042E0,1.322368830E-1,-1.554920793E0,9.111521840E-1,1.807059370E0
4.989043042E0,2.226660550E-1,-1.143874526E0,1.085411668E0,1.592528679E0
4.999081042E0,2.834878862E-1,-6.674600244E-1,1.189897060E0,1.393457312E0
5.009118042E0,3.169967830E-1,-1.557470113E-1,1.222718716E0,1.272707802E0
5.019156042E0,3.094981015E-1,3.697764277E-1,1.174745083E0,1.269862076E0
5.029193042E0,2.689093947E-1,8.518298864E-1,1.052600861E0,1.380541557E0
5.039231042E0,2.024760693E-1,1.294028878E0,8.623586297E-1,1.568174003E0
5.049269042E0,1.174594611E-1,1.625591636E0,6.141957641E-1,1.741717924E0
5.059306042E0,2.579905279E-2,1.856639862E0,3.245245516E-1,1.884965080E0
5.069344042E0,-5.126439780E-2,1.957242250E0,9.207692929E-3,1.957935149E0
5.079382042E0,-1.084826812E-1,1.928091526E0,-3.051289320E-1,1.955098230E0
5.089419042E0,-1.304282844E-1,1.765840530E0,-6.031767130E-1,1.870568487E0
5.099457042E0,-1.356259584E-1,1.482881308E0,-8.621472716E-1,1.720647928E0
5.109494042E0,-1.178789884E-1,1.103290558E0,-1.062636256E0,1.536340237E0
5.119532042E0,-8.721774817E-2,6.689225435E-1,-1.193603396E0,1.371040981E0
5.129570042E0,-4.239432886E-2,1.759119034E-1,-1.244252682E0,1.257341248E0
5.139607042E0,8.649933152E-4,-3.084529042E-1,-1.214843154E0,1.253390534E0
5.149645042E0,3.706438467E-2,-7.790887952E-1,-1.109754205E0,1.356431906E0
5.159681875E0,5.875129998E-2,-1.181399107E0,-9.298880696E-1,1.504608716E0
5.169719875E0,8.519762009E-2,-1.491850495E0,-6.937925816E-1,1.647490419E0
5.179757875E0,9.866868705E-2,-1.705806732E0,-4.109843373E-1,1.757390179E0
5.189794875E0,1.133997813E-1,-1.796097755E0,-1.023711339E-1,1.802583287E0
5.199832875E0,1.201202646E-1,-1.771271467E0,2.071888447E-1,1.787388795E0
5.209870875E0,1.211965531E-1,-1.613382697E0,5.087562203E-1,1.696032200E0
5.219907875E0,1.224157363E-1,-1.360376716E0,7.703267932E-1,1.568124290E0
5.229945875E0,1.023070291E-1,-1.021157265E0,9.874836206E-1,1.424202510E0
5.239982875E0,7.860036939E-2,-6.239279509E-1,1.141467571E0,1.303231492E0
5.250020875E0,4.376880825E-2,-1.935291439E-1,1.220129371E0,1.236157320E0
5.260058875E0,-2.817337867E-3,2.405663729E-1,1.227135658E0,1.250496718E0
5.270095875E0,-4.577280208E-2,6.454480886E-1,1.150879025E0,1.320310916E0
5.280133875E0,-9.214270115E-2,9.951906204E-1,1.006279230E0,1.418270968E0
5.290171875E0,-1.270896345E-1,1.275186539E0,7.929880619E-1,1.507011131E0
5.300208875E0,-1.362367868E-1,1.473536611E0,5.273989439E-1,1.570993396E0
5.310246875E0,-1.200820357E-1,1.562601686E0,2.257269174E-1,1.583381307E0
5.320283875E0,-7.547142357E-2,1.558475733E0,-8.683416992E-2,1.562716455E0
5.330321875E0,-4.580628593E-3,1.444282889E0,-3.955509365E-1,1.497476073E0
5.340359875E0,6.983741373E-2,1.244595885E0,-6.753396988E-1,1.417737596E0
5.350396875E0,1.637518406E-1,9.612932801E-1,-9.107649326E-1,1.334313381E0
5.360434875E0,2.436362952E-1,6.197572351E-1,-1.086424351E0,1.274274517E0
5.370471875E0,3.109810054E-1,2.415336967E-1,-1.190139055E0,1.253586329E0
5.380509875E0,3.471198380E-1,-1.411582977E-1,-1.220632792E0,1.276856397E0
5.390547875E0,3.497613370E-1,-5.124012232E-1,-1.169916153E0,1.324232537E0
5.400584875E0,3.271601498E-1,-8.311267495E-1,-1.051292300E0,1.379500249E0
5.410622875E0,2.711266875E-1,-1.096518159E0,-8.627483249E-1,1.421336141E0
5.420660875E0,1.912028491E-1,-1.281094193E0,-6.191655397E-1,1.435662505E0
5.430697875E0,9.470704943E-2,-1.365763903E0,-3.394593000E-1,1.410501003E0
5.440735875E0,-8.558353409E-3,-1.364373446E0,-3.256062791E-2,1.364788752E0
5.450772875E0,-9.448094666E-2,-1.271199942E0,2.714754045E-1,1.303293841E0
5.460810875E0,-1.715642810E-1,-1.088000298E0,5.642036796E-1,1.237539794E0
5.470848875E0,-2.387003601E-1,-8.417371511E-1,8.204482198E-1,1.199430938E0
5.480885875E0,-2.749824822E-1,-5.328882933E-1,1.022147417E0,1.185061450E0
5.490923875E0,-2.957223058E-1,-2.083283961E-1,1.162367105E0,1.217353560E0
5.500960875E0,-2.874870300E-1,1.281071454E-1,1.227797270E0,1.267496102E0
5.510998875E0,-2.698256373E-1,4.512522817E-1,1.214892268E0,1.323781598E0
5.521036875E0,-2.338386178E-1,7.282493114E-1,1.124812722E0,1.360232046E0
5.531073875E0,-1.711974889E-1,9.620656967E-1,9.570023417E-1,1.367747223E0
5.541111875E0,-9.730728716E-2,1.108073711E0,7.304639816E-1,1.330741781E0
5.551149875E0,-7.378822193E-3,1.178973079E0,4.573616087E-1,1.264599387E0
5.561186875E0,9.079195559E-2,1.171452403E0,1.503247023E-1,1.184542708E0
5.571224875E0,1.809638739E-1,1.074399114E0,-1.592228562E-1,1.101105489E0
5.581261875E0,2.714623809E-1,9.129897356E-1,-4.633592963E-1,1.059218542E0
5.591299875E0,3.361178637E-1,6.887112260E-1,-7.295005322E-1,1.058049809E0
5.601337875E0,3.713727891E-1,4.158464074E-1,-9.515338540E-1,1.102842989E0
5.611374875E0,3.758935928E-1,1.412569284E-1,-1.108068705E0,1.178586343E0
5.621412875E0,3.440605402E-1,-1.542245150E-1,-1.191551089E0,1.249782723E0
5.631450875E0,2.884004116E-1,-4.161444008E-1,-1.200645447E0,1.303035091E0
5.641487875E0,1.986049861E-1,-6.495925188E-1,-1.130683661E0,1.319037498E0
5.651525875E0,9.253787249E-2,-8.266168833E-1,-9.878430367E-1,1.291391728E0
5.661562875E0,-1.760354079E-2,-9.364544749E-1,-7.833530307E-1,1.221023685E0
5.671600875E0,-1.259412766E-1,-9.815365076E-1,-5.260409117E-1,1.120711453E0
5.681638875E0,-2.094587982E-1,-9.604016542E-1,-2.367199063E-1,1.011078948E0
5.691675875E0,-2.723417282E-1,-8.726976514E-1,6.786388904E-2,9.167206309E-1
5.701713875E0,-3.057036698E-1,-7.336577177E-1,3.688034713E-1,8.761988250E-1
5.711750875E0,-3.059440851E-1,-5.501139164E-1,6.440506577E-1,9.005711266E-1
5.721788875E0,-2.787601352E-1,-3.354955912E-1,8.772745728E-1,9.797321985E-1
5.731826875E0,-2.222483009E-1,-1.141832173E-1,1.057572722E0,1.086688630E0
5.741863875E0,-1.530942619E-1,1.172026023E-1,1.167244792E0,1.183061582E0
5.751901875E0,-7.362323999E-2,3.203395903E-1,1.207197309E0,1.251144746E0
5.761939875E0,1.326372474E-2,5.083534718E-1,1.163827419E0,1.270076155E0
5.771976875E0,9.758059680E-2,6.465850472E-1,1.048659801E0,1.235832341E0
5.782014875E0,1.712990105E-1,7.375154495E-1,8.653953671E-1,1.149861527E0
5.792051875E0,2.404170185E-1,7.847656608E-1,6.274491549E-1,1.033126288E0
5.802089875E0,2.899848223E-1,7.706048489E-1,3.480236232E-1,8.938923160E-1
5.812127875E0,3.296431303E-1,7.132717967E-1,4.688823968E-2,7.871592954E-1
5.822164875E0,3.405482173E-1,6.072604060E-1,-2.567664385E-1,7.420696012E-1
5.832202875E0,3.294818699E-1,4.611694217E-1,-5.420139432E-1,7.842286992E-1
5.842239875E0,2.944003344E-1,2.923481762E-1,-7.903915048E-1,8.926688881E-1
5.852277875E0,2.349413782E-1,1.002684385E-1,-9.898912311E-1,1.022318864E0
5.862315875E0,1.577935964E-1,-8.726070821E-2,-1.122183442E0,1.136577726E0
5.872352875E0,6.444249302E-2,-2.619240880E-1,-1.182859063E0,1.213224063E0
5.882390875E0,-3.731662408E-2,-4.171959758E-1,-1.171130300E0,1.243781006E0
5.892428875E0,-1.291251481E-1,-5.388421416E-1,-1.080003381E0,1.213849851E0
5.902465875E0,-2.168435454E-1,-6.193940043E-1,-9.194712639E-1,1.129644838E0
5.912503875E0,-2.812508345E-1,-6.637529731E-1,-7.026820183E-1,1.006693628E0
5.922540875E0,-3.187295198E-1,-6.541906595E-1,-4.375510812E-1,8.491200589E-1
5.932578875E0,-3.253839314E-1,-6.113447547E-1,-1.452680230E-1,7.076156516E-1
5.942616875E0,-2.978225946E-1,-5.256732702E-1,1.572140753E-1,6.242971651E-1
5.952653875E0,-2.447326183E-1,-4.066251814E-1,4.498049915E-1,6.538827288E-1
5.962691875E0,-1.726224720E-1,-2.707179487E-1,7.102259398E-1,7.794277459E-1
5.972728875E0,-8.420761675E-2,-1.126079336E-1,9.264609218E-1,9.370705998E-1
5.982766875E0,5.195498001E-3,4.703258723E-2,1.079128385E0,1.080165324E0
5.992804875E0,8.900015801E-2,1.961060166E-1,1.164214373E0,1.183965246E0
6.002841875E0,1.570348591E-1,3.361496925E-1,1.169630647E0,1.227066588E0
6.012879875E0,2.043530196E-1,4.372018576E-1,1.099675536E0,1.200912947E0
6.022917875E0,2.357333153E-1,5.085330009E-1,9.561772346E-1,1.108355048E0
6.032954875E0,2.366544306E-1,5.393665433E-1,7.507393956E-1,9.542175998E-1
6.042992875E0,2.192203104E-1,5.281234980E-1,4.960564971E-1,7.569967120E-1
6.053029875E0,1.858095229E-1,4.819047451E-1,2.083091289E-1,5.569111736E-1
6.063067875E0,1.399341673E-1,4.040248394E-1,-8.778883517E-2,4.364911472E-1
6.073105875E0,8.873160928E-2,2.972543836E-1,-3.829809129E-1,4.928568217E-1
6.083142875E0,2.624639124E-2,1.767663211E-1,-6.480035782E-1,6.721933075E-1
6.093180875E0,-3.206836060E-2,4.526719823E-2,-8.673002720E-1,8.690726441E-1
6.103218875E0,-7.869951427E-2,-7.761451602E-2,-1.028744578E0,1.034665663E0
6.113255875E0,-1.236814782E-1,-1.920827478E-1,-1.120639563E0,1.143689608E0
6.123293875E0,-1.455644071E-1,-2.878763974E-1,-1.146586657E0,1.191101498E0
6.133330875E0,-1.538044214E-1,-3.536473513E-1,-1.091822863E0,1.157928932E0
6.143368875E0,-1.415520310E-1,-4.002832770E-1,-9.691136479E-1,1.058038252E0
6.153406875E0,-1.101687774E-1,-4.130741060E-1,-7.875983119E-1,8.961464598E-1
6.163443500E0,-7.296068221E-2,-4.044265449E-1,-5.530758500E-1,6.890406281E-1
6.173481500E0,-2.058699168E-2,-3.565230072E-1,-2.857609093E-1,4.573748749E-1
6.183518500E0,3.555590659E-2,-2.893551588E-1,-2.385393716E-3,2.915412844E-1
6.193556500E0,8.985394239E-2,-1.999844313E-1,2.842510045E-1,3.589792992E-1
6.203594500E0,1.370140016E-1,-9.680345654E-2,5.459664464E-1,5.711594405E-1
