"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.851984792E0,1.799309161E-3,-1.574133523E-2,-5.446632504E-1,5.448936442E-1
2.862022792E0,1.859839633E-2,-2.219534852E-2,-7.017679811E-1,7.023651707E-1
2.872060792E0,3.536379337E-2,-2.248536795E-2,-8.361103535E-1,8.371599088E-1
2.882097792E0,4.468682036E-2,-7.240776904E-3,-9.321958423E-1,9.332943957E-1
2.892135792E0,4.932072014E-2,1.692474633E-2,-9.760650396E-1,9.774568748E-1
2.902173792E0,4.960707948E-2,4.372030497E-2,-9.564585686E-1,9.587415297E-1
2.912211792E0,4.943983257E-2,6.372889876E-2,-8.797366023E-1,8.834263744E-1
2.922248792E0,4.759812355E-2,8.389957249E-2,-7.479997277E-1,7.541938161E-1
2.932286792E0,4.205528647E-2,9.387790412E-2,-5.683849454E-1,5.776185196E-1
2.942324792E0,3.441034630E-2,9.892104566E-2,-3.544988632E-1,3.696469792E-1
2.952362792E0,2.314171381E-2,9.562884271E-2,-1.174647659E-1,1.532265829E-1
2.962399792E0,1.052858587E-2,8.855673671E-2,1.263177693E-1,1.546264065E-1
2.972437792E0,-9.070280939E-4,6.949569285E-2,3.596796393E-1,3.663330684E-1
2.982475792E0,-1.414853148E-2,4.624941945E-2,5.698868036E-1,5.719354498E-1
2.992513792E0,-2.648535930E-2,1.230716519E-2,7.443294525E-1,7.449021912E-1
