"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.840397583E0,2.112027998E-2,5.029155465E-2,-9.981314063E-2,1.137451965E-1
1.850435583E0,1.455551961E-2,5.384677140E-2,-9.688076198E-2,1.117909656E-1
1.860473583E0,1.354813571E-2,3.755874921E-2,-8.781406939E-2,9.646513570E-2
1.870511583E0,1.116067188E-2,3.774646310E-2,-8.129091561E-2,9.031926170E-2
1.880549583E0,2.016567634E-2,2.588460043E-2,-5.724541068E-2,6.598260442E-2
1.890587583E0,2.147679568E-2,1.782922033E-2,-5.848209679E-2,6.480192509E-2
1.900625583E0,1.203156897E-2,2.201679518E-2,-4.787407815E-2,5.405021074E-2
1.910663583E0,9.837090662E-3,6.425450463E-3,-3.215793192E-2,3.423722173E-2
1.920701583E0,1.199365343E-2,1.055142855E-2,-1.747089565E-2,2.367303449E-2
1.930739583E0,-1.122309091E-3,-1.623479426E-3,-2.821632385E-2,2.828526462E-2
1.940777583E0,1.526940068E-2,-8.670324460E-3,-1.574362814E-2,2.358370095E-2
1.950815583E0,3.847403945E-3,-1.568424236E-3,-1.089453220E-2,1.165990153E-2
1.960853583E0,-6.188957999E-3,8.407747932E-3,-2.040385902E-2,2.291966163E-2
1.970891583E0,-9.765517088E-3,2.362280605E-2,-3.694212377E-2,4.492352166E-2
1.980929583E0,2.023995426E-3,6.052087471E-3,-3.372206211E-2,3.432057391E-2
1.990968583E0,-8.450679285E-3,-9.111953694E-3,-3.470322490E-2,3.686130083E-2
2.001006583E0,-8.110700240E-3,-6.295825001E-3,-3.375889957E-2,3.528575025E-2
2.011044583E0,-8.130060006E-3,-5.820921455E-3,-3.524058402E-2,3.663167706E-2
2.021082583E0,-1.742680399E-2,-1.875331795E-2,-4.273963809E-2,4.982024785E-2
2.031120583E0,-3.886507200E-3,-2.124094276E-2,-2.257902324E-2,3.124251715E-2
2.041159417E0,-9.748669798E-3,-2.705280103E-2,-5.580582619E-3,2.929220901E-2
2.051197417E0,-1.814164437E-2,-3.236176221E-2,4.679526687E-3,3.739386158E-2
2.061235417E0,-2.378228886E-2,-3.500729838E-2,2.719013751E-2,5.030319852E-2
2.071273417E0,-2.128451365E-2,-4.641364468E-2,4.490895510E-2,6.800052339E-2
2.081311417E0,-2.009047567E-2,-3.719865208E-2,3.988093436E-2,5.811932428E-2
2.091349417E0,-1.827719014E-2,-5.551638901E-3,6.226875365E-2,6.513274180E-2
2.101387417E0,-2.135162872E-2,-7.911428958E-3,5.729920506E-2,6.165777857E-2
2.111425417E0,-2.751038220E-2,2.356268937E-2,6.584081769E-2,7.514675464E-2
2.121463417E0,-2.111855322E-2,3.941151258E-2,5.316639304E-2,6.946888485E-2
2.131501417E0,-2.329273073E-2,3.429666068E-2,5.010829926E-2,6.503578933E-2
2.141539417E0,-2.805183437E-2,6.092360169E-2,5.260856867E-2,8.524231432E-2
2.151577417E0,-2.056966413E-2,8.335136477E-2,3.984234273E-2,9.464657081E-2
2.161615417E0,-1.523292867E-2,9.639825705E-2,3.485174417E-2,1.036306429E-1
2.171653417E0,-9.772332748E-3,9.395302456E-2,8.432269692E-3,9.483550223E-2
2.181691417E0,1.143596610E-3,9.167299418E-2,1.012328446E-2,9.223733823E-2
2.191729417E0,4.673259202E-3,8.406876331E-2,-1.935019076E-2,8.639343840E-2
2.201767417E0,4.474636596E-3,8.584849130E-2,-4.301153362E-2,9.612480354E-2
2.211805417E0,1.654256794E-2,8.416443838E-2,-7.388132393E-2,1.132067103E-1
2.221843417E0,4.297794867E-4,8.412369059E-2,-7.857137561E-2,1.151105603E-1
2.231881417E0,1.431888096E-2,9.008637048E-2,-1.058767033E-1,1.397514250E-1
2.241919417E0,4.830695484E-3,9.599434236E-2,-8.723110199E-2,1.297979759E-1
2.251957417E0,4.774087127E-3,1.031280185E-1,-1.000142848E-1,1.437394771E-1
2.261995417E0,8.795482283E-3,1.047686924E-1,-1.018579119E-1,1.463860432E-1
2.272033417E0,1.056403661E-2,6.979740925E-2,-1.141645467E-1,1.342267519E-1
2.282071417E0,1.397019505E-2,6.480547680E-2,-9.920912325E-2,1.193204354E-1
