"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.697524542E0,-7.339894772E-3,-4.653526470E-2,1.980838180E-2,5.110554672E-2
2.707561542E0,-9.945176542E-3,-3.762156516E-2,1.895922050E-2,4.328672711E-2
2.717599542E0,-1.093640458E-2,-2.449617721E-2,1.868198439E-2,3.269073545E-2
2.727637542E0,-8.988249116E-3,-1.288298890E-2,1.894332841E-2,2.460913888E-2
2.737674542E0,-8.617537096E-3,3.122608410E-3,1.563728042E-2,1.812559427E-2
2.747712542E0,-7.080638781E-3,1.624261960E-2,1.174721308E-2,2.125923687E-2
2.757750542E0,-5.969301797E-3,2.947719768E-2,5.760161206E-3,3.062216851E-2
2.767787542E0,-4.075756297E-3,4.018379375E-2,1.187811140E-3,4.040742463E-2
2.777825542E0,-5.577204283E-4,4.698071629E-2,-4.596574698E-3,4.720833882E-2
2.787863542E0,1.704403665E-3,5.104165897E-2,-9.962014854E-3,5.203265976E-2
2.797900542E0,4.604320042E-3,5.187576264E-2,-1.478579827E-2,5.413791964E-2
2.807938542E0,5.680779461E-3,4.713163152E-2,-1.843043789E-2,5.092487591E-2
2.817976542E0,6.627533119E-3,3.956505656E-2,-2.179614082E-2,4.565511637E-2
2.828013542E0,5.759164691E-3,2.953116223E-2,-2.221919782E-2,3.740254367E-2
2.838051542E0,6.032937206E-3,1.948358864E-2,-2.188657038E-2,2.991702727E-2
2.848089542E0,2.661287319E-3,5.274462048E-3,-1.964830235E-2,2.051726554E-2
2.858126542E0,1.027438324E-3,-7.759847213E-3,-1.717262715E-2,1.887246623E-2
2.868164542E0,-1.172013348E-3,-1.997955330E-2,-1.144887321E-2,2.305716511E-2
2.878201542E0,-3.743561683E-3,-3.235686198E-2,-4.743299913E-3,3.291625230E-2
2.888239542E0,-5.252456293E-3,-4.270622879E-2,-1.069115126E-3,4.304129740E-2
2.898277542E0,-6.828781683E-3,-4.754599184E-2,5.130990408E-3,4.830714918E-2
2.908315542E0,-9.687010199E-3,-5.061578006E-2,1.039466914E-2,5.257227885E-2
2.918352542E0,-9.118424729E-3,-5.122910440E-2,1.567571796E-2,5.434422638E-2
2.928390542E0,-1.128304191E-2,-4.524764791E-2,1.967019215E-2,5.061198609E-2
2.938427542E0,-1.040233485E-2,-3.743712604E-2,2.261804603E-2,4.495912569E-2
2.948465542E0,-5.976454355E-3,-2.698006108E-2,2.354185283E-2,3.630234893E-2
2.958503542E0,-3.030199092E-3,-1.501874160E-2,2.215301245E-2,2.693511958E-2
2.968540542E0,-9.770083707E-4,-1.912143081E-3,1.940232515E-2,1.952078528E-2
2.978578542E0,2.018515486E-3,9.109082632E-3,1.580892131E-2,1.835679122E-2
